,train_or_test,predictions
0,-0.3899219036102295,train
1,-0.7004154324531555,train
2,0.8683300018310547,train
3,-0.6403222680091858,train
4,-0.8349915146827698,train
5,2.0202581882476807,train
6,-0.3277425467967987,train
7,-0.11119793355464935,train
8,-0.6094447374343872,train
9,-0.6373520493507385,train
10,-0.6524864435195923,train
11,-0.8220072388648987,train
12,-0.8172451257705688,train
13,-0.8090011477470398,train
14,-0.4175049662590027,train
15,0.5287015438079834,train
16,-0.8302217125892639,train
17,-0.820451021194458,train
18,0.34834054112434387,train
19,1.57271409034729,train
20,-0.6575815081596375,train
21,1.8807756900787354,train
22,-0.6102739572525024,train
23,-0.8471746444702148,train
24,1.6857445240020752,train
25,0.838290274143219,train
26,-0.7616126537322998,train
27,1.9315141439437866,train
28,-0.6753941774368286,train
29,-0.6413059234619141,train
30,-0.746925950050354,train
31,-0.8210585117340088,train
32,-0.7778313755989075,train
33,-0.7153125405311584,train
34,-0.8083140850067139,train
35,-0.794816792011261,train
36,-0.544873058795929,train
37,2.3829212188720703,train
38,-0.012278448790311813,train
39,-0.8381454348564148,train
40,-0.28384628891944885,train
41,-0.6190215349197388,train
42,-0.6737573742866516,train
43,1.1522088050842285,train
44,-0.7466804385185242,train
45,-0.007986624725162983,train
46,-0.5220194458961487,train
47,-0.616409957408905,train
48,1.5439820289611816,train
49,2.4274134635925293,train
50,-0.5412741899490356,train
51,-0.5875550508499146,train
52,2.0631704330444336,train
53,1.1706417798995972,train
54,-0.5370967388153076,train
55,1.2962819337844849,train
56,1.882602334022522,train
57,1.0463716983795166,train
58,-0.46477290987968445,train
59,1.3200697898864746,train
60,-0.8249756693840027,train
61,-0.8006884455680847,train
62,-0.33981943130493164,train
63,-0.6561766266822815,train
64,-0.33095046877861023,train
65,-0.7014356255531311,train
66,-0.8117855191230774,train
67,-0.8353011012077332,train
68,-0.10240945219993591,train
69,0.5926502346992493,train
70,0.4609399437904358,train
71,-0.45152416825294495,train
72,2.1987383365631104,train
73,-0.7314574718475342,train
74,-0.5503230094909668,train
75,-0.828637957572937,train
76,-0.6126668453216553,train
77,-0.8372295498847961,train
78,-0.5021041631698608,train
79,0.2565065622329712,train
80,1.5455905199050903,train
81,-0.8085191249847412,train
82,0.712785005569458,train
83,-0.544842004776001,train
84,-0.8218748569488525,train
85,1.3211413621902466,train
86,0.6628984808921814,train
87,-0.8166766166687012,train
88,-0.4746715724468231,train
89,-0.8012018203735352,train
90,-0.7806973457336426,train
91,-0.8251612186431885,train
92,1.0939658880233765,train
93,-0.6688766479492188,train
94,1.3527169227600098,train
95,-0.8126953840255737,train
96,-0.684830367565155,train
97,-0.28996774554252625,train
98,1.3539719581604004,train
99,1.9419469833374023,train
100,0.40720486640930176,train
101,0.32323598861694336,train
102,0.9552821516990662,train
103,-0.7721046805381775,train
104,-0.8408487439155579,train
105,-0.7901037335395813,train
106,-0.8333831429481506,train
107,-0.8150124549865723,train
108,-0.8058968782424927,train
109,-0.7848156690597534,train
110,-0.2972598969936371,train
111,2.5826163291931152,train
112,-0.6270666718482971,train
113,-0.6214731931686401,train
114,-0.39786091446876526,train
115,1.542814016342163,train
116,1.702144980430603,test
117,-0.80527663230896,test
118,-0.24728401005268097,test
119,1.2535878419876099,test
120,-0.7054396867752075,test
121,-0.8189438581466675,test
122,-0.7808738350868225,test
123,0.6733205318450928,test
124,-0.8004326820373535,test
125,0.07288894057273865,test
126,-0.5215061902999878,test
127,0.2277592271566391,test
128,-0.8077945709228516,test
129,-0.6181878447532654,test
130,-0.8052178621292114,test
131,-0.7878795266151428,test
132,0.9429351687431335,test
133,-0.6255635619163513,test
134,-0.6983475089073181,test
135,-0.8348414301872253,test
136,1.101529598236084,test
137,1.3318123817443848,test
138,-0.4724685847759247,test
139,-0.5888513922691345,test
140,1.3000798225402832,test
141,1.6132551431655884,test
142,1.7239466905593872,test
143,1.7181849479675293,test
144,-0.8477373123168945,test
145,-0.8061876893043518,test
146,1.3864489793777466,test
147,1.5077080726623535,test
148,1.524727463722229,test
149,1.568297028541565,test
150,-0.6317692399024963,test
151,-0.1882317066192627,test
152,-0.7961317300796509,test
153,1.6773020029067993,test
154,-0.5887871980667114,test
