,train_or_test,predictions
0,0.38338073953677365,train
1,0.042056074766355145,train
2,0.5205201137748883,train
3,0.13043478260869568,train
4,0.040024380333197884,train
5,0.6911824461600975,train
6,0.22084518488419344,train
7,0.40166598943518894,train
8,0.13449817147501017,train
9,0.22084518488419344,train
10,0.22084518488419344,train
11,0.028850060950832992,train
12,0.040024380333197884,train
13,0.22084518488419344,train
14,0.22084518488419344,train
15,0.38338073953677365,train
16,0.042056074766355145,train
17,0.042056074766355145,train
18,0.602803738317757,train
19,0.602803738317757,train
20,0.13449817147501017,train
21,0.6911824461600975,train
22,0.22084518488419344,train
23,0.0440877691995124,train
24,0.6911824461600975,train
25,0.40166598943518894,train
26,0.13043478260869568,train
27,0.602803738317757,train
28,0.12840308817553842,train
29,0.13449817147501017,train
30,0.12840308817553842,train
31,0.028850060950832992,train
32,0.13043478260869568,train
33,0.13043478260869568,train
34,0.0440877691995124,train
35,0.040024380333197884,train
36,0.12840308817553842,train
37,0.602803738317757,train
38,0.12840308817553842,train
39,0.028850060950832992,train
40,0.12840308817553842,train
41,0.38338073953677365,train
42,0.12840308817553842,train
43,0.5205201137748883,train
44,0.12840308817553842,train
45,0.38338073953677365,train
46,0.13449817147501017,train
47,0.13449817147501017,train
48,0.5306785859406746,train
49,0.5205201137748883,train
50,0.12840308817553842,train
51,0.12840308817553842,train
52,0.5306785859406746,train
53,0.602803738317757,train
54,0.12840308817553842,train
55,0.5205201137748883,train
56,0.6911824461600975,train
57,0.40166598943518894,train
58,0.22084518488419344,train
59,0.5205201137748883,train
60,0.0440877691995124,train
61,0.042056074766355145,train
62,0.12840308817553842,train
63,0.22084518488419344,train
64,0.12840308817553842,train
65,0.22084518488419344,train
66,0.028850060950832992,train
67,0.028850060950832992,train
68,0.38338073953677365,train
69,0.38338073953677365,train
70,0.5205201137748883,train
71,0.22084518488419344,train
72,0.6911824461600975,train
73,0.0440877691995124,train
74,0.22084518488419344,train
75,0.028850060950832992,train
76,0.38338073953677365,train
77,0.028850060950832992,train
78,0.38338073953677365,train
79,0.40166598943518894,train
80,0.5306785859406746,train
81,0.042056074766355145,train
82,0.40166598943518894,train
83,0.22084518488419344,train
84,0.042056074766355145,train
85,0.602803738317757,train
86,0.602803738317757,train
87,0.0440877691995124,train
88,0.13449817147501017,train
89,0.0440877691995124,train
90,0.13043478260869568,train
91,0.028850060950832992,train
92,0.5306785859406746,train
93,0.13449817147501017,train
94,0.5306785859406746,train
95,0.040024380333197884,train
96,0.13043478260869568,train
97,0.22084518488419344,train
98,0.5306785859406746,train
99,0.602803738317757,train
100,0.40166598943518894,train
101,0.40166598943518894,train
102,0.40166598943518894,train
103,0.13449817147501017,train
104,0.040024380333197884,train
105,0.042056074766355145,train
106,0.042056074766355145,train
107,0.028850060950832992,train
108,0.028850060950832992,train
109,0.040024380333197884,train
110,0.13449817147501017,train
111,0.5306785859406746,train
112,0.13043478260869568,train
113,0.22084518488419344,train
114,0.12840308817553842,train
115,0.5306785859406746,train
116,0.602803738317757,test
117,0.0440877691995124,test
118,0.13449817147501017,test
119,0.40166598943518894,test
120,0.22084518488419344,test
121,0.040024380333197884,test
122,0.040024380333197884,test
123,0.5306785859406746,test
124,0.028850060950832992,test
125,0.13449817147501017,test
126,0.12840308817553842,test
127,0.602803738317757,test
128,0.040024380333197884,test
129,0.12840308817553842,test
130,0.028850060950832992,test
131,0.040024380333197884,test
132,0.6911824461600975,test
133,0.12840308817553842,test
134,0.13449817147501017,test
135,0.028850060950832992,test
136,0.6911824461600975,test
137,0.602803738317757,test
138,0.13449817147501017,test
139,0.12840308817553842,test
140,0.6911824461600975,test
141,0.5205201137748883,test
142,0.6911824461600975,test
143,0.5306785859406746,test
144,0.040024380333197884,test
145,0.040024380333197884,test
146,0.6911824461600975,test
147,0.602803738317757,test
148,0.5306785859406746,test
149,0.5306785859406746,test
150,0.22084518488419344,test
151,0.38338073953677365,test
152,0.0440877691995124,test
153,0.6911824461600975,test
154,0.042056074766355145,test
