,train_or_test,predictions
0,0.3881646990776062,train
1,0.05111320689320564,train
2,0.5224308967590332,train
3,0.13062816858291626,train
4,0.02279486134648323,train
5,0.6908524632453918,train
6,0.29490038752555847,train
7,0.20343127846717834,train
8,0.18102845549583435,train
9,0.22567501664161682,train
10,0.2604251801967621,train
11,0.02865336835384369,train
12,0.03897571191191673,train
13,0.11649972200393677,train
14,0.25600212812423706,train
15,0.5469058156013489,train
16,0.02898966148495674,train
17,0.04943301901221275,train
18,0.3775223195552826,train
19,0.6851183772087097,train
20,0.13435566425323486,train
21,0.6156255006790161,train
22,0.17501117289066315,train
23,0.019087908789515495,train
24,0.654232382774353,train
25,0.6396894454956055,train
26,0.14590607583522797,train
27,0.7178497910499573,train
28,0.09248846024274826,train
29,0.08397043496370316,train
30,0.08393280953168869,train
31,0.02514694444835186,train
32,0.044680822640657425,train
33,0.12402298301458359,train
34,0.04490272328257561,train
35,0.05715865269303322,train
36,0.12828953564167023,train
37,0.7291032671928406,train
38,0.4448767304420471,train
39,0.0005814467440359294,train
40,0.3114033639431,train
41,0.19135001301765442,train
42,0.11405231058597565,train
43,0.426918089389801,train
44,0.09944017976522446,train
45,0.42457690834999084,train
46,0.09263710677623749,train
47,0.1551811844110489,train
48,0.5005955100059509,train
49,0.9984161853790283,train
50,0.11216636747121811,train
51,0.19351038336753845,train
52,0.6300889849662781,train
53,0.4961017966270447,train
54,0.12066894769668579,train
55,0.6264267563819885,train
56,0.6905377507209778,train
57,0.5613796710968018,train
58,0.3192543685436249,train
59,0.5185481905937195,train
60,0.03495226800441742,train
61,0.0612492561340332,train
62,0.26638010144233704,train
63,0.14444968104362488,train
64,0.27046963572502136,train
65,0.1695569008588791,train
66,0.01062865275889635,train
67,0.0329422727227211,train
68,0.3783929646015167,train
69,0.7933586239814758,train
70,0.476113885641098,train
71,0.14477133750915527,train
72,0.7604258060455322,train
73,0.06580733507871628,train
74,0.2930031418800354,train
75,0.044948358088731766,train
76,0.1367790549993515,train
77,0.026636449620127678,train
78,0.2988286316394806,train
79,0.3661172688007355,train
80,0.5272825956344604,train
81,0.03387347608804703,train
82,0.7328474521636963,train
83,0.21630465984344482,train
84,0.03481251373887062,train
85,0.5665276646614075,train
86,0.4699414074420929,train
87,0.049315985292196274,train
88,0.2662559449672699,train
89,0.0429801307618618,train
90,0.09948669373989105,train
91,0.03140627220273018,train
92,0.3765556514263153,train
93,0.09070606529712677,train
94,0.5711572170257568,train
95,0.04098883271217346,train
96,0.15663370490074158,train
97,0.34648677706718445,train
98,0.5148774981498718,train
99,0.6384578943252563,train
100,0.411251425743103,train
101,0.3923580050468445,train
102,0.3418329358100891,train
103,0.09174502640962601,train
104,0.020910419523715973,train
105,0.08135468512773514,train
106,0.022902755066752434,train
107,0.047230299562215805,train
108,0.029478123411536217,train
109,0.08955860137939453,train
110,0.2727571725845337,train
111,0.6340312361717224,train
112,0.23630064725875854,train
113,0.16548335552215576,train
114,0.30108189582824707,train
115,0.5349361896514893,train
116,0.5469271540641785,test
117,0.04580460861325264,test
118,0.1620837301015854,test
119,0.3891414701938629,test
120,0.23115038871765137,test
121,0.06418339908123016,test
122,0.06022122502326965,test
123,0.3936304748058319,test
124,0.02898520790040493,test
125,0.30306270718574524,test
126,0.07536070048809052,test
127,0.26567408442497253,test
128,0.09574941545724869,test
129,0.18636488914489746,test
130,0.024038804695010185,test
131,0.13846753537654877,test
132,0.5578062534332275,test
133,0.1377079039812088,test
134,0.25101950764656067,test
135,0.03618984669446945,test
136,0.5657452344894409,test
137,0.4422745406627655,test
138,0.18727357685565948,test
139,0.2417391538619995,test
140,0.6697489023208618,test
141,0.6427854895591736,test
142,0.6234246492385864,test
143,0.5207194685935974,test
144,0.023270070552825928,test
145,0.05658988282084465,test
146,0.654480516910553,test
147,0.5158310532569885,test
148,0.42818278074264526,test
149,0.5782986879348755,test
150,0.3010033965110779,test
151,0.268728643655777,test
152,0.0340900719165802,test
153,0.5718595385551453,test
154,0.2877750098705292,test
