,train_or_test,predictions
0,0.4025678038597107,train
1,0.05886788293719292,train
2,0.46362027525901794,train
3,0.12672922015190125,train
4,0.023002469912171364,train
5,0.6600510478019714,train
6,0.3037585914134979,train
7,0.176644429564476,train
8,0.19062000513076782,train
9,0.24700194597244263,train
10,0.2920529544353485,train
11,0.03192546218633652,train
12,0.043929725885391235,train
13,0.11680855602025986,train
14,0.27478811144828796,train
15,0.5938112139701843,train
16,0.03486199676990509,train
17,0.053667012602090836,train
18,0.35756558179855347,train
19,0.5207071304321289,train
20,0.14485841989517212,train
21,0.6145209074020386,train
22,0.19090186059474945,train
23,0.02014811709523201,train
24,0.43464717268943787,train
25,0.6355849504470825,train
26,0.15966926515102386,train
27,0.7689862251281738,train
28,0.0977678894996643,train
29,0.08340006321668625,train
30,0.08966019749641418,train
31,0.027369141578674316,train
32,0.04973635450005531,train
33,0.12784330546855927,train
34,0.051575470715761185,train
35,0.06138144060969353,train
36,0.13321736454963684,train
37,0.6275240778923035,train
38,0.47533804178237915,train
39,0.00013551382289733738,train
40,0.3224351108074188,train
41,0.2003428339958191,train
42,0.12848375737667084,train
43,0.4246089458465576,train
44,0.09971380978822708,train
45,0.3818396329879761,train
46,0.09824042022228241,train
47,0.16023606061935425,train
48,0.37664011120796204,train
49,0.9987397789955139,train
50,0.1144513189792633,train
51,0.2081221640110016,train
52,0.5353929996490479,train
53,0.35959136486053467,train
54,0.12820112705230713,train
55,0.6384048461914062,train
56,0.5912456512451172,train
57,0.6028351187705994,train
58,0.3376810848712921,train
59,0.45359188318252563,train
60,0.03768802434206009,train
61,0.066624216735363,train
62,0.28117769956588745,train
63,0.15307332575321198,train
64,0.27282777428627014,train
65,0.18411166965961456,train
66,0.013143292628228664,train
67,0.0346258282661438,train
68,0.3985309302806854,train
69,0.8422988057136536,train
70,0.4755931496620178,train
71,0.11915089935064316,train
72,0.5907326936721802,train
73,0.06185651570558548,train
74,0.31853044033050537,train
75,0.04835996404290199,train
76,0.14265844225883484,train
77,0.029971541836857796,train
78,0.3238025903701782,train
79,0.3627050817012787,train
80,0.4712148606777191,train
81,0.03492812067270279,train
82,0.720106303691864,train
83,0.23012205958366394,train
84,0.039578232914209366,train
85,0.46008503437042236,train
86,0.4638204872608185,train
87,0.0534256286919117,train
88,0.2855912744998932,train
89,0.04465985298156738,train
90,0.11138512194156647,train
91,0.03310230001807213,train
92,0.3548901379108429,train
93,0.0975160300731659,train
94,0.5669501423835754,train
95,0.04896041378378868,train
96,0.186153382062912,train
97,0.3635072708129883,train
98,0.48931685090065,train
99,0.48028698563575745,train
100,0.4031430780887604,train
101,0.43105122447013855,train
102,0.32569074630737305,train
103,0.09978091716766357,train
104,0.022299055010080338,train
105,0.08739415556192398,train
106,0.023127727210521698,train
107,0.05091722309589386,train
108,0.030681313946843147,train
109,0.09710319340229034,train
110,0.2752542495727539,train
111,0.33361729979515076,train
112,0.24927859008312225,train
113,0.19580206274986267,train
114,0.3283628821372986,train
115,0.44166097044944763,train
116,0.382002592086792,test
117,0.04328492283821106,test
118,0.14111566543579102,test
119,0.6093295216560364,test
120,0.15183404088020325,test
121,0.047254741191864014,test
122,0.0408044196665287,test
123,0.44008955359458923,test
124,0.022918665781617165,test
125,0.31248924136161804,test
126,0.1344025433063507,test
127,0.46032238006591797,test
128,0.09533693641424179,test
129,0.22584308683872223,test
130,0.024132054299116135,test
131,0.12299809604883194,test
132,0.5202357769012451,test
133,0.1646004617214203,test
134,0.21740996837615967,test
135,0.03112059086561203,test
136,0.6225084662437439,test
137,0.5695687532424927,test
138,0.19549524784088135,test
139,0.2369811236858368,test
140,0.4113951623439789,test
141,0.5208511352539062,test
142,0.5090548992156982,test
143,0.5610584020614624,test
144,0.019985580816864967,test
145,0.037929732352495193,test
146,0.5464738607406616,test
147,0.3700660765171051,test
148,0.4462975263595581,test
149,0.49845799803733826,test
150,0.2969541549682617,test
151,0.3915659189224243,test
152,0.024584360420703888,test
153,0.4622404873371124,test
154,0.19065852463245392,test
