,train_or_test,predictions
0,0.055701280666563796,train
1,0.01558401481252893,train
2,0.4460731368615954,train
3,0.027927788921462735,train
4,0.0064804814071902465,train
5,0.4460731368615954,train
6,0.07575991359358124,train
7,0.27788921462737226,train
8,0.07575991359358124,train
9,0.055701280666563796,train
10,0.01558401481252893,train
11,0.0064804814071902465,train
12,0.0064804814071902465,train
13,0.07575991359358124,train
14,0.07575991359358124,train
15,0.3288072828267242,train
16,0.01558401481252893,train
17,0.01558401481252893,train
18,0.27788921462737226,train
19,0.5548526461965746,train
20,0.07575991359358124,train
21,0.5548526461965746,train
22,0.07575991359358124,train
23,0.0064804814071902465,train
24,0.5548526461965746,train
25,0.27788921462737226,train
26,0.027927788921462735,train
27,0.7924702977935504,train
28,0.07575991359358124,train
29,0.07575991359358124,train
30,0.01558401481252893,train
31,0.0064804814071902465,train
32,0.027927788921462735,train
33,0.027927788921462735,train
34,0.0064804814071902465,train
35,0.0064804814071902465,train
36,0.07575991359358124,train
37,0.5548526461965746,train
38,0.20382656997376947,train
39,0.0064804814071902465,train
40,0.07575991359358124,train
41,0.055701280666563796,train
42,0.07575991359358124,train
43,0.4460731368615954,train
44,0.01558401481252893,train
45,0.07575991359358124,train
46,0.07575991359358124,train
47,0.07575991359358124,train
48,0.5548526461965746,train
49,0.7924702977935504,train
50,0.07575991359358124,train
51,0.055701280666563796,train
52,0.5548526461965746,train
53,0.5548526461965746,train
54,0.07575991359358124,train
55,0.4460731368615954,train
56,0.4460731368615954,train
57,0.4460731368615954,train
58,0.07575991359358124,train
59,0.4460731368615954,train
60,0.0064804814071902465,train
61,0.01558401481252893,train
62,0.07575991359358124,train
63,0.055701280666563796,train
64,0.07575991359358124,train
65,0.07575991359358124,train
66,0.0064804814071902465,train
67,0.0064804814071902465,train
68,0.07575991359358124,train
69,0.07575991359358124,train
70,0.4460731368615954,train
71,0.07575991359358124,train
72,0.5548526461965746,train
73,0.031013732448696187,train
74,0.055701280666563796,train
75,0.0064804814071902465,train
76,0.05184385125752198,train
77,0.0064804814071902465,train
78,0.055701280666563796,train
79,0.27788921462737226,train
80,0.5548526461965746,train
81,0.055701280666563796,train
82,0.27788921462737226,train
83,0.07575991359358124,train
84,0.01558401481252893,train
85,0.5548526461965746,train
86,0.5548526461965746,train
87,0.0064804814071902465,train
88,0.07575991359358124,train
89,0.014812528930720567,train
90,0.027927788921462735,train
91,0.0064804814071902465,train
92,0.5548526461965746,train
93,0.07575991359358124,train
94,0.5548526461965746,train
95,0.0064804814071902465,train
96,0.027927788921462735,train
97,0.07575991359358124,train
98,0.5548526461965746,train
99,0.5548526461965746,train
100,0.27788921462737226,train
101,0.27788921462737226,train
102,0.4460731368615954,train
103,0.07575991359358124,train
104,0.0064804814071902465,train
105,0.01558401481252893,train
106,0.01558401481252893,train
107,0.0064804814071902465,train
108,0.0064804814071902465,train
109,0.014812528930720567,train
110,0.07575991359358124,train
111,1.0,train
112,0.027927788921462735,train
113,0.05184385125752198,train
114,0.07575991359358124,train
115,0.5548526461965746,train
116,0.5548526461965746,test
117,0.0064804814071902465,test
118,0.07575991359358124,test
119,0.4460731368615954,test
120,0.055701280666563796,test
121,0.031013732448696187,test
122,0.014812528930720567,test
123,0.27788921462737226,test
124,0.0064804814071902465,test
125,0.07575991359358124,test
126,0.07575991359358124,test
127,0.27788921462737226,test
128,0.014812528930720567,test
129,0.055701280666563796,test
130,0.0064804814071902465,test
131,0.014812528930720567,test
132,0.5548526461965746,test
133,0.07575991359358124,test
134,0.20382656997376947,test
135,0.0064804814071902465,test
136,0.27788921462737226,test
137,0.5548526461965746,test
138,0.07575991359358124,test
139,0.07575991359358124,test
140,0.4460731368615954,test
141,0.4460731368615954,test
142,0.5548526461965746,test
143,0.5548526461965746,test
144,0.0064804814071902465,test
145,0.0064804814071902465,test
146,0.7924702977935504,test
147,0.5548526461965746,test
148,0.4460731368615954,test
149,0.5548526461965746,test
150,0.055701280666563796,test
151,0.07575991359358124,test
152,0.0064804814071902465,test
153,0.5548526461965746,test
154,0.055701280666563796,test
