,train_or_test,predictions
0,0.3573909115254381,train
1,0.12190389411469119,train
2,0.5237000953866138,train
3,0.22579247946328945,train
4,0.12347743219809415,train
5,0.5850406935437773,train
6,0.22593261561794634,train
7,0.24804497281456264,train
8,0.280535810186338,train
9,0.20359171298770434,train
10,0.07998365520110381,train
11,0.00042174835691072277,train
12,0.06324640732184192,train
13,0.24573865785899474,train
14,0.2534651632090503,train
15,0.4185815774758981,train
16,0.07398438678815009,train
17,0.10952883778059583,train
18,0.4609869394251096,train
19,0.48878553695058674,train
20,0.18540691724278696,train
21,0.49638022542732774,train
22,0.20507402547712222,train
23,0.08374402428238001,train
24,0.38210008623528924,train
25,0.513512607660096,train
26,0.06053259749915263,train
27,0.5514247721369312,train
28,0.20275152834606344,train
29,0.19149687216396616,train
30,0.17646199559594378,train
31,-0.012327623996591264,train
32,0.18764715865434597,train
33,0.11397156063570082,train
34,0.06943749765393528,train
35,0.09354202477581533,train
36,0.19754773066702758,train
37,0.42981098687802377,train
38,0.37826456426341304,train
39,0.0005457795243368202,train
40,0.23533100972834875,train
41,0.2370216407955506,train
42,0.22650317264783573,train
43,0.4993809010658623,train
44,0.16115872862923236,train
45,0.36693049515187715,train
46,0.25619484958919553,train
47,0.26153017736658196,train
48,0.4886625432959496,train
49,0.5579285657401407,train
50,0.2166609533132713,train
51,0.2484829055494199,train
52,0.5578447074495023,train
53,0.4260901050523379,train
54,0.21407847565555801,train
55,0.5357471265483178,train
56,0.515620128142263,train
57,0.3796287661866515,train
58,0.2376363017177849,train
59,0.5468379951188629,train
60,0.05105973036809475,train
61,0.015186464971175095,train
62,0.3341815798464258,train
63,0.22737195640464308,train
64,0.21365080283087967,train
65,0.25062140131018285,train
66,0.03159082885355641,train
67,0.0490480370121095,train
68,0.35312355818986296,train
69,0.3935549798001202,train
70,0.41927929742393844,train
71,0.2576799350239183,train
72,0.5263410018906431,train
73,0.24018919849564144,train
74,0.21641901247056616,train
75,0.05495176142196803,train
76,0.2343959206088169,train
77,0.0021203730406683108,train
78,0.28572790239409535,train
79,0.36478982276366473,train
80,0.5754968079263412,train
81,0.08537061207249166,train
82,0.3364352783936151,train
83,0.22561975771829232,train
84,0.05474193480137832,train
85,0.3380809460332621,train
86,0.4919271464137862,train
87,0.05392132917609199,train
88,0.24363440097120903,train
89,0.13424528825549378,train
90,0.10009422215889088,train
91,0.05020908200070409,train
92,0.44864483256423426,train
93,0.2438196149450853,train
94,0.5620524624651109,train
95,0.022408018771591542,train
96,0.2128074306361548,train
97,0.16030500996458485,train
98,0.5493990692619624,train
99,0.45541462583283554,train
100,0.44592819764289365,train
101,0.3815425368427626,train
102,0.4048182729221973,train
103,0.2024139082107754,train
104,0.07470048177875802,train
105,0.10634446271709128,train
106,0.07254170399533011,train
107,0.06679648099224725,train
108,0.08817174667103592,train
109,0.08013860355102206,train
110,0.26947600367709607,train
111,0.4374744192556165,train
112,0.31871108111824165,train
113,0.22936948781679165,train
114,0.22374695615807716,train
115,0.39318798948254696,train
116,0.5362516831933715,test
117,0.12988288422101987,test
118,0.24643090043571478,test
119,0.42520280865164894,test
120,0.2668242267799509,test
121,0.09940350308583856,test
122,0.14070553713214665,test
123,0.36794273164306884,test
124,0.060437924635925705,test
125,0.2784097581593249,test
126,0.19331089860182665,test
127,0.2510839719857316,test
128,0.11613260578112944,test
129,0.2859290912018573,test
130,0.031156341284511696,test
131,0.16103662342445302,test
132,0.48258434403059136,test
133,0.20305347449768843,test
134,0.2848538780377464,test
135,0.02166875426353254,test
136,0.491990002350959,test
137,0.5232164500421135,test
138,0.24122216190498835,test
139,0.22368212384587527,test
140,0.4990449696637059,test
141,0.47602387883186476,test
142,0.47333697581545314,test
143,0.5052859345312479,test
144,0.05382571843314082,test
145,0.10981511893203666,test
146,0.555177401748443,test
147,0.45539954322489706,test
148,0.48361232960539513,test
149,0.5007993423864081,test
150,0.28987532998714804,test
151,0.2583647009488703,test
152,0.05640421822722139,test
153,0.3794313354146272,test
154,0.22831780426624393,test
