,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error
0,0.0039009809494018554,0.003727473331086159,0.003500533103942871,0.0004997986825466836,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 1, 'estimator__gamma': 10, 'estimator__kernel': 'polynomial'}",-0.4654867225419379,-0.1918789948461666,-0.15377514501291573,-0.28680659253041385,-0.1988396330507801,-0.48031602198896034,-0.30672327389589144,-0.5853401416135052,-0.20413392200176936,-0.5703829192708415,-0.3443683366753182,0.1573070254997404,444,0.3451250538621289,0.7988896550921785,0.8177253891080613,0.708837471947393,0.8248046394512474,0.6115282851821812,0.7118387405049251,0.4764262336245465,0.7412090327711234,0.10928873686660956,0.6145673238410395,0.22379279384931977,511,-0.43718763334896465,-0.38132285534533267,-0.322045861195195,-0.4118896088317941,-0.3665400163738414,-0.5349310403261034,-0.40481090669359754,-0.545389635834179,-0.36319407546261423,-0.3784562090737687,-0.4145767842485391,0.06937665180643819,345
1,0.007401704788208008,0.005885612462400542,0.0031003713607788085,0.0007002731332702698,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 1, 'estimator__gamma': 10, 'estimator__kernel': 'sigmoid'}",-1.8781038072012994,-5.581440695755698,-114.31795170473752,-83.8061908115044,-4.832417022854588,-37.66674502689554,-70470.83316930622,-44.46819435226237,-10.413646491081549,-25.43654802488403,-7079.923440724339,21130.332392276076,950,-1.642230315111667,-4.849965309156951,-134.50473428715893,-84.0790149830646,-3.2577881967058753,-29.46424512680523,-66205.14010082326,-38.77581297730786,-12.201909909824947,-38.721771209350145,-6655.263757313776,19849.998580805117,950,-1.0940071127043558,-1.8987699294939113,-8.047685812828245,-7.458119163618186,-1.7813981820625484,-4.839436751692253,-195.43198743706049,-4.670037536444226,-2.7393338148439788,-3.953484050637233,-23.19142597913854,57.456041505994435,950
2,0.0027007579803466795,0.0006404902268995457,0.0032006025314331053,0.0006002352872317312,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 1, 'estimator__gamma': 20, 'estimator__kernel': 'polynomial'}",-0.46572225610294365,-0.19202478528382622,-0.15378340912765293,-0.2869785095821783,-0.19880856568328292,-0.4802924533815999,-0.3068012813082756,-0.585528001793215,-0.20423630718002794,-0.5722648549244433,-0.3446440424367446,0.1575934221404514,447,0.34479369096688883,0.7987368506373422,0.8177155933878364,0.7086629438692011,0.8248320125587434,0.611547347084966,0.7117654538778067,0.47625819686292703,0.741079233867288,0.10634990187257021,0.614174122498557,0.22447836169437244,512,-0.4372544686256334,-0.3813715617761307,-0.32197675384418334,-0.4120924090218023,-0.3665065130892983,-0.5348628675904737,-0.40484822531771464,-0.5455478331828599,-0.36331316854474593,-0.37877330516027985,-0.41465471061531217,0.06937949404316802,348
3,0.00520012378692627,0.0006004660446501897,0.002701067924499512,0.000640412287797938,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 1, 'estimator__gamma': 20, 'estimator__kernel': 'sigmoid'}",-30.97827419941004,-5.179639122725696,-5.511231856292637,-27.4563325531048,-5.35136160285289,-19.4312992979939,-48.54508180019709,-4.919236830084837,-33.624108263162874,-27.122345952464833,-20.81189114782896,14.465809704314056,853,-42.5821145166071,-4.4288329543551495,-5.532639862291295,-26.873331385739842,-3.715024419699734,-14.715715932547978,-44.60727243210222,-3.400148173198412,-41.62699415316658,-41.35431708464159,-22.88363909143499,17.388896882864245,858,-4.526371437908207,-1.790962713363193,-1.7852823214727347,-3.918995982951396,-1.7081992380494861,-3.5720263359007407,-4.490619130777232,-1.6053521229019827,-4.335891031987118,-4.195280721983575,-3.1928981037295667,1.2294644803037265,858
4,0.002501034736633301,0.0005005615465552305,0.0026001930236816406,0.0006631124415219785,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 1, 'estimator__gamma': 30, 'estimator__kernel': 'polynomial'}",-0.46580104150904766,-0.19207393823776908,-0.15378612688041018,-0.28703609178761696,-0.19879824578394512,-0.48028464894204437,-0.3068274057987594,-0.5855908369677988,-0.20427056257866977,-0.5728941690809555,-0.3447363067567017,0.1576894576049155,448,0.3446828508804153,0.798685332921562,0.8177123719483359,0.7086044871218913,0.8248411053057858,0.6115536591875788,0.7117409103666936,0.47620199219374604,0.7410358065541771,0.10536716345541841,0.6140425679935605,0.2247078351320214,513,-0.4372768764952257,-0.38138779203554,-0.32195354793899245,-0.41216031258075486,-0.3664953665074439,-0.5348400566096952,-0.40486066202880633,-0.5456007581030333,-0.36335290456396535,-0.37887908676453,-0.41468073636279873,0.06938052478447834,349
5,0.005400800704956054,0.0006627389752785629,0.0028011322021484373,0.0004004615575573598,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 1, 'estimator__gamma': 30, 'estimator__kernel': 'sigmoid'}",-2.057710675190087,-6.962065015088074,-4.209704158805659,-10.332267700428114,-5.111962569056036,-96.7868858450102,-48.39083084534942,-3.903052931949394,-22.742978166001105,-21.449226364288286,-22.19466842711664,28.24747945215567,858,-1.8949121474910045,-6.297011835910255,-3.9898973429810756,-9.489191191983947,-3.504092628096841,-77.27964463977796,-44.462356303428166,-2.4911942282147956,-27.832431472088384,-32.495160641543265,-20.97358924315157,23.555045419803285,848,-0.9539887835855021,-2.0781699365406223,-1.5575822881036103,-2.5241651286951505,-1.6002913427962853,-6.9976479082129295,-4.421429265689971,-1.3929333971304687,-3.5763784492475215,-3.6661940837610847,-2.8768780583763145,1.746735645120513,848
6,0.0026010990142822264,0.0006635511234917525,0.0030006647109985353,8.860065544158005e-07,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 2, 'estimator__gamma': 10, 'estimator__kernel': 'polynomial'}",-2.7626488871467103,-1.8957128952037852,-2.739681243193349,-2.586807448938255,-0.4534863213947164,-1.0747420444342395,-2.0781176496939024,-5.018956106085629,-0.8008664293932256,-48.37030936028041,-6.778132838576423,13.918297176330558,822,-2.886661968118872,-0.9869161525798709,-2.2474320380518433,-1.6260951318206107,0.6004383112073786,0.1307662749634999,-0.9523559190946709,-3.489344852537794,-0.01529915190682174,-74.53518503591472,-8.600808566385433,22.01412513519582,836,-1.186909912609261,-0.9275539277194863,-1.2013777519558901,-1.2865310963674064,-0.5764998276405339,-0.8562155497666056,-1.0659592556622626,-1.2552284756644354,-0.7893760889846938,-2.7763335835230105,-1.1921985469893586,0.5711983890469752,828
7,0.005800461769104004,0.0005995587097676496,0.0034006357192993162,0.0004913415440906655,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 2, 'estimator__gamma': 10, 'estimator__kernel': 'sigmoid'}",-1.8781038072012994,-5.581440695755698,-114.31795170473752,-83.8061908115044,-4.832417022854588,-37.66674502689554,-70470.83316930622,-44.46819435226237,-10.413646491081549,-25.43654802488403,-7079.923440724339,21130.332392276076,950,-1.642230315111667,-4.849965309156951,-134.50473428715893,-84.0790149830646,-3.2577881967058753,-29.46424512680523,-66205.14010082326,-38.77581297730786,-12.201909909824947,-38.721771209350145,-6655.263757313776,19849.998580805117,950,-1.0940071127043558,-1.8987699294939113,-8.047685812828245,-7.458119163618186,-1.7813981820625484,-4.839436751692253,-195.43198743706049,-4.670037536444226,-2.7393338148439788,-3.953484050637233,-23.19142597913854,57.456041505994435,950
8,0.0027002811431884764,0.0004584337932372149,0.0028011322021484373,0.0003996862713210885,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 2, 'estimator__gamma': 20, 'estimator__kernel': 'polynomial'}",-2.743907160611788,-1.7669097742299908,-2.817250777426443,-2.152801773058883,-0.5144243314040569,-1.172441118791665,-2.0457450151150156,-5.720053552971414,-1.0159690150433545,-90.48617882434208,-11.043568134299468,26.51592459232757,844,-2.860294970821796,-0.8519162788051979,-2.3393776946026374,-1.1854979033422657,0.5467465171172969,0.05174886722727612,-0.9219423836790566,-4.116460959508264,-0.28799565255675597,-140.30342251443324,-15.226841297340462,41.71384462267628,844,-1.231190428665335,-0.9434061098642003,-1.2346675534889946,-1.1811267674158157,-0.6074994979799921,-0.937791098596475,-1.0543986625797912,-1.420000263078548,-0.876677498070897,-3.566830970179529,-1.3053588849919577,0.7844235373022668,834
9,0.004900932312011719,0.0005387174551873168,0.003101015090942383,0.0003002040076037292,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 2, 'estimator__gamma': 20, 'estimator__kernel': 'sigmoid'}",-30.97827419941004,-5.179639122725696,-5.511231856292637,-27.4563325531048,-5.35136160285289,-19.4312992979939,-48.54508180019709,-4.919236830084837,-33.624108263162874,-27.122345952464833,-20.81189114782896,14.465809704314056,853,-42.5821145166071,-4.4288329543551495,-5.532639862291295,-26.873331385739842,-3.715024419699734,-14.715715932547978,-44.60727243210222,-3.400148173198412,-41.62699415316658,-41.35431708464159,-22.88363909143499,17.388896882864245,858,-4.526371437908207,-1.790962713363193,-1.7852823214727347,-3.918995982951396,-1.7081992380494861,-3.5720263359007407,-4.490619130777232,-1.6053521229019827,-4.335891031987118,-4.195280721983575,-3.1928981037295667,1.2294644803037265,858
