,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error
0,0.0016697168350219727,0.0014782284957840738,0.0008265972137451172,0.0004222346994331014,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 1, 'estimator__gamma': 10, 'estimator__kernel': 'polynomial'}",-0.2842811863135195,-0.19288123975709875,-0.10480687653357545,-0.19115909827241373,-0.19454758654342816,-0.3522152187399815,-0.0877988397118119,-0.22877231760880115,-0.13860602590610613,-0.7024349410911178,-0.24775033304778543,0.1692096872800587,432,0.15026415765089718,0.8135534180304602,0.887856604706247,0.7942078034271712,0.8098059835098107,0.74193048647624,0.8798901702809975,0.7613980445550326,0.8460025152521382,0.4596165826232904,0.7144525766512285,0.22050554512498516,435,-0.3723896726556081,-0.3652532513695097,-0.278787271518512,-0.3528166780394948,-0.35312636248896895,-0.41453895106510813,-0.24132055717045095,-0.3803997755463398,-0.30581294283918103,-0.5081378731763125,-0.3572583335869486,0.07011191936796174,520
1,0.00233919620513916,0.00043134719443052425,0.0009531259536743164,0.000347611967093432,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 1, 'estimator__gamma': 10, 'estimator__kernel': 'sigmoid'}",-4.1063730247383186,-14.974694687105032,-222.21020119962662,-63.66500178094411,-6.973499828050151,-16.96036573413776,-171146.16802655286,-96.21114187810136,-8.30142596425952,-26.157973561042304,-17160.572870421085,51328.57122061092,950,-11.2742288591952,-13.475128031965092,-236.76499458459705,-67.53851414721947,-5.81744741662181,-11.42692848381776,-234128.9402839777,-99.34503661829854,-8.22325497725883,-19.12333714864572,-23460.192915424534,70222.94892496863,950,-1.4478303317643575,-2.8373171326457935,-10.79192630074046,-6.4059793754507846,-2.164436445140323,-3.349235658172949,-304.5504418401697,-7.203219722725368,-2.3342267349419217,-3.9377809741260656,-34.50223945158777,90.05738084796762,950
2,0.0011019706726074219,0.00029736252982313016,0.0007973670959472656,0.0003986835622314115,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 1, 'estimator__gamma': 20, 'estimator__kernel': 'polynomial'}",-0.28471849614070666,-0.19296400750378956,-0.10459047867100774,-0.19133048196435287,-0.19435968143734578,-0.3522707093543417,-0.08792320227692997,-0.22896572538480534,-0.13862061467784886,-0.7035432325307495,-0.24792866299418778,0.16952136108572669,433,0.14895700877062412,0.8134734114757157,0.8880881504964213,0.7940233004307684,0.8099896836907269,0.7418898282789472,0.8797200408513971,0.7611963266459988,0.8459863064752163,0.4587639736760942,0.7142088030791911,0.22093592274947577,436,-0.37265829373232373,-0.3653483189958049,-0.2784476602186947,-0.3530223301462382,-0.35294857881145086,-0.4143711144117125,-0.24143603392426954,-0.38061257268654614,-0.3058094109893249,-0.5084569637188251,-0.35731112776351903,0.07019995115318704,521
3,0.0022041797637939453,0.00028240827126886213,0.0008968114852905273,0.00029893874213149856,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 1, 'estimator__gamma': 20, 'estimator__kernel': 'sigmoid'}",-110.54218496334381,-9.639404118989134,-13.811018044211814,-11.84563564937589,-71.65960313196777,-9.617087558749557,-24.222028490587558,-9.017864218108155,-49.70936642558366,-19.513034307162265,-32.95772269080796,32.448168628840854,894,-329.4181253533421,-8.31782661948844,-13.777794236096987,-11.752410960908279,-69.05601036700341,-6.046478901963964,-32.136015544199715,-8.405333909573638,-54.22932605495369,-14.01138332599761,-54.71507052735278,93.81996012333784,894,-8.318657121206176,-2.5054262873005975,-2.683749031710242,-2.6118571978548797,-5.546989016962215,-2.606802038056034,-3.7048533885465953,-2.2708181842057544,-4.956377640056635,-3.7412883599012168,-3.8946818265800354,1.8117956436805474,858
4,0.0009770870208740234,5.914585930077902e-05,0.000950479507446289,0.00035000922877759645,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 1, 'estimator__gamma': 30, 'estimator__kernel': 'polynomial'}",-0.28486506582129467,-0.1929920445264559,-0.10451830875130144,-0.19138805237600032,-0.19429689121411214,-0.35228950367783907,-0.08796500540131347,-0.22903080146146834,-0.1386255640127266,-0.7039138700421234,-0.24798851072846353,0.16962558588405188,434,0.1485189020052332,0.8134463097884219,0.8881653723362626,0.7939613230434632,0.8100510687994569,0.7418760576022021,0.8796628536930257,0.761128454451903,0.8459808075431362,0.4584788421239918,0.7141269991387096,0.22108003526680448,437,-0.37274826543063333,-0.36537999182875947,-0.27833394376453136,-0.35309122624919975,-0.35288907346608106,-0.41431480595681297,-0.2414747307126094,-0.3806838463777786,-0.30580812313209804,-0.5085636201201754,-0.35732876270386793,0.07022949274844728,522
5,0.002272510528564453,0.0004260282129767051,0.0009323358535766602,0.0003641572979661447,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 1, 'estimator__gamma': 30, 'estimator__kernel': 'sigmoid'}",-8.963709324787844,-33.027793031715774,-11.947688012473527,-5.750032145249765,-3.9607728207655577,-49.59568723183401,-16.221968443165235,-7.212186625332037,-50.81854186709323,-13.668323728590442,-20.11667032310074,16.91190157110983,853,-25.793138133562366,-30.925961946924673,-11.784030437163372,-5.1901931753676225,-2.872138969035311,-35.33896037367073,-21.19184073287338,-6.522071943952984,-55.461669504814104,-9.515045670697587,-20.459505088806214,15.864566832687215,848,-2.2302003035803546,-4.375698626847515,-2.632376113270497,-1.9572066859296227,-1.379731876401669,-5.346142346118152,-2.901657091079393,-1.984945896973553,-4.550661959710957,-3.1959087694873367,-3.055452966939905,1.2365089893210492,853
6,0.0009966373443603515,2.977847098540496e-07,0.0008970260620117188,0.00029900872747077754,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 2, 'estimator__gamma': 10, 'estimator__kernel': 'polynomial'}",-2.9145958251709283,-1.0071662926711977,-3.0464098510993463,-2.2555981188274346,-0.5486338579739813,-1.003517945395378,-2.608195016294735,-1.9675654621741105,-0.5419894188422297,-55.57038305273871,-7.146405484118806,16.16635315342132,826,-7.7119255787734,0.026433503953217752,-2.2596596278601284,-1.428262612944251,0.4636434258346013,0.26471834775619074,-2.568040993586914,-1.052105655298318,0.39782555111854045,-41.75031286502649,-5.561768650482695,12.282188228301973,823,-0.981463340608886,-0.7539495434079277,-1.3629277916486189,-1.209505292677387,-0.5801014270936352,-0.807431301777832,-1.1117134756397506,-1.001516685655239,-0.6105762155260173,-3.2441903562753427,-1.1663375430310636,0.7330574777926477,832
7,0.0021883487701416016,0.000481589727803456,0.0007482528686523438,0.000511697098268473,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 2, 'estimator__gamma': 10, 'estimator__kernel': 'sigmoid'}",-4.1063730247383186,-14.974694687105032,-222.21020119962662,-63.66500178094411,-6.973499828050151,-16.96036573413776,-171146.16802655286,-96.21114187810136,-8.30142596425952,-26.157973561042304,-17160.572870421085,51328.57122061092,950,-11.2742288591952,-13.475128031965092,-236.76499458459705,-67.53851414721947,-5.81744741662181,-11.42692848381776,-234128.9402839777,-99.34503661829854,-8.22325497725883,-19.12333714864572,-23460.192915424534,70222.94892496863,950,-1.4478303317643575,-2.8373171326457935,-10.79192630074046,-6.4059793754507846,-2.164436445140323,-3.349235658172949,-304.5504418401697,-7.203219722725368,-2.3342267349419217,-3.9377809741260656,-34.50223945158777,90.05738084796762,950
8,0.0010704755783081054,0.0001482004000094832,0.0008002519607543945,0.00040021441864010346,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 2, 'estimator__gamma': 20, 'estimator__kernel': 'polynomial'}",-3.029921919525031,-0.8664692470154188,-3.1338425415742677,-1.9776979808850332,-0.7611776211021313,-1.327948981555968,-2.9769853813866964,-2.3168923144343867,-0.7218024258026083,-70.08279524065577,-8.71955336539373,20.474495853538528,835,-8.056643135364501,0.16243679431348101,-2.3532126378707297,-1.1290894094090471,0.25585594973420556,0.027006417040947084,-3.0725504848125142,-1.41644200031566,0.1980452701688059,-52.91471604847911,-6.8299309284994125,15.546022753461003,829,-1.014737216670535,-0.7641067237652095,-1.3207625362923494,-1.1149589422583395,-0.6666930311931012,-0.9081257059541511,-1.1636631506020867,-1.1281328369913088,-0.6041627482823912,-3.5775921833803057,-1.2262935075389778,0.8138357412089745,834
9,0.0020595073699951174,0.00013246746521579294,0.0008970022201538086,0.0002990008351069035,KernelRidge(),"{'estimator': KernelRidge(), 'estimator__alpha': 1, 'estimator__degree': 2, 'estimator__gamma': 20, 'estimator__kernel': 'sigmoid'}",-110.54218496334381,-9.639404118989134,-13.811018044211814,-11.84563564937589,-71.65960313196777,-9.617087558749557,-24.222028490587558,-9.017864218108155,-49.70936642558366,-19.513034307162265,-32.95772269080796,32.448168628840854,894,-329.4181253533421,-8.31782661948844,-13.777794236096987,-11.752410960908279,-69.05601036700341,-6.046478901963964,-32.136015544199715,-8.405333909573638,-54.22932605495369,-14.01138332599761,-54.71507052735278,93.81996012333784,894,-8.318657121206176,-2.5054262873005975,-2.683749031710242,-2.6118571978548797,-5.546989016962215,-2.606802038056034,-3.7048533885465953,-2.2708181842057544,-4.956377640056635,-3.7412883599012168,-3.8946818265800354,1.8117956436805474,858
